name,winery,year,rating,num_ratings,price,type,region
Moulis-en-Médoc 2014,Château Poujeaux,2014,3.8,731,39.0,Red,moulis-en-medoc
Crianza 2015,Cune (CVNE),2015,3.6,7318,8.2,Red,rioja
Syrah 2018,Cusumano,2018,3.9,732,7.5,Red,terre siciliane
Saint-Émilion Grand Cru 2011,Château Teyssier,2011,3.7,733,23.34,Red,saint-emilion grand cru
Napanook 2015,Dominus,2015,4.2,733,95.53,Red,napa valley
Appassimento Rosso 2018,Luna Argenta,2018,4.2,733,9.66,Red,terre siciliane
Margaux 2012,Château La Tour de Mons,2012,3.8,734,24.57,Red,margaux
Saint-Julien (Grand Cru Classé) 2013,Château Talbot,2013,3.9,735,57.51,Red,saint-julien
Villa Donoratico Bolgheri 2017,Tenuta Argentiera,2017,4.2,735,20.54,Red,bolgheri
Discover Pinotage - Shiraz 2018,Spier,2018,3.7,735,5.5,Red,western cape
The Dead Arm Shiraz 2016,d'Arenberg,2016,4.0,736,39.0,Red,mclaren vale
Merlot 2015,Veramonte,2015,3.5,736,9.46,Red,casablanca valley
Douro Vertente Tinto 2016,Niepoort,2016,3.8,737,17.5,Red,douro
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2008,Château Canon,2008,4.2,738,99.95,Red,saint-emilion grand cru
Marogne Valpolicella Ripasso Superiore 2017,Zeni,2017,4.0,738,13.1,Red,valpolicella ripasso
Saint-Julien (Grand Cru Classé) 2005,Château Ducru-Beaucaillou,2005,4.5,739,249.95,Red,saint-julien
Saint-Estèphe (Grand Cru Classé) 2011,Château Montrose,2011,4.1,739,109.0,Red,saint-estephe
One Man Band 2015,Iona,2015,4.2,74,19.95,Red,elgin
Gran Reserva Pinot Noir (Selección del Directorio) 2014,Santa Helena,2014,3.4,74,9.39,Red,central valley
Châteauneuf-du-Pape Galets d‘Or 2016,Tardieu-Laurent,2016,4.1,74,37.53,Red,chateauneuf-du-pape
Shiraz 2016,Cathedral,2016,4.0,74,10.42,Red,western cape
Spätburgunder Trocken 2018,Kloster Eberbach,2018,3.2,74,12.6,Red,rheingau
Reserva Selección de la Familia 2015,Luis Cañas,2015,4.2,74,16.75,Red,rioja
Cabernet Sauvignon 2017,Nitída,2017,3.9,74,13.6,Red,durbanville
Brunello di Montalcino Riserva Madonna del Piano 2012,Valdicava,2012,4.4,74,159.08,Red,brunello di montalcino
Sello del Rey Colección Privada 2014,Munoz,2014,3.7,74,27.78,Red,castilla
Walter Clore Private Reserve Red 2015,Columbia Crest,2015,4.0,74,34.99,Red,columbia valley
Shiraz 2016,Rainbow's End,2016,3.8,74,14.95,Red,stellenbosch
Cabernet Sauvignon 2019,Golden Kaan,2019,3.3,74,5.79,Red,western cape
Armador Cabernet Sauvignon 2018,Odfjell,2018,3.6,74,10.15,Red,maipo valley
Vitus Spätburgunder 2013,Heger,2013,3.5,74,17.59,Red,baden
Merlot 2018,Yvon Mau,2018,3.5,74,5.68,Red,aude
Brunello Di Montalcino Riserva 2012,Caparzo,2012,4.3,74,57.72,Red,brunello di montalcino
Rabajà Barbaresco 2012,Cascina Luisin,2012,4.1,74,35.58,Red,barbaresco
Cà Nova 2015,Gorgo,2015,3.8,74,9.95,Red,rosso veronese
Reserva 2011,Finca Antigua,2011,3.5,74,12.7,Red,la mancha
Bolgheri Superiore Baia Al Vento 2012,Tenuta Campo al Mare,2012,3.8,74,29.05,Red,bolgheri superiore
Médoc 2005,Château Tour Seran,2005,3.8,74,28.95,Red,medoc
Feuerberg Spätburgunder GG 2011,Weingut Bercher,2011,4.0,74,38.94,Red,baden
Toscana 2017,Orma,2017,4.2,74,68.0,Red,toscana
Azagador Crianza 2016,Pago de la Jaraba,2016,3.8,74,7.25,Red,la mancha
Brunello di Montalcino 2013,Tenuta Carlina La Togata,2013,3.9,74,41.71,Red,toscana
Cabernet Sauvignon Evanthius 2013,Excelsior,2013,4.0,74,12.95,Red,robertson
Rouge (Estate Reserve) 2014,Morgenster Estate,2014,4.1,74,36.5,Red,stellenbosch
Diamond Collection Syrah - Shiraz (Green Label) 2017,Francis Ford Coppola,2017,4.0,74,19.95,Red,napa valley
Parceto 2013,Poggio Alla Sala,2013,4.1,74,29.15,Red,vino nobile di montepulciano
Côtes Du Rhône Roulepierre Rouge 2018,Pierre Amadieu,2018,3.7,74,7.6,Red,cotes-du-rhone
Sorì San Lorenzo 2014,Gaja,2014,4.5,74,480.0,Red,langhe
Cahors Malbec 2016,Lionel Osmin & Cie,2016,3.9,74,8.72,Red,cahors
Pàtrimo 2015,Feudi di San Gregorio,2015,4.1,74,96.86,Red,campania
Rosso di Montalcino 2017,Podere Brizio,2017,3.7,74,15.9,Red,rosso di montalcino
Côtes du Roussillon 'Le Clos' 2018,Domaine Boudau,2018,3.8,74,9.9,Red,cotes du roussillon
Saumur-Champigny 2018,Domaine des Roches Neuves,2018,3.9,740,15.9,Red,saumur-champigny
Brunello di Montalcino Riserva Vigna Paganelli 2012,Tenuta Il Poggione,2012,4.3,740,63.16,Red,brunello di montalcino
Dolcetto d'Alba 2017,G.D. Vajra,2017,3.8,740,12.62,Red,dolcetto d'alba
The First Lady Cabernet Sauvignon 2017,Warwick,2017,3.6,740,8.45,Red,stellenbosch
Pauillac (Grand Cru Classé) 2011,Château Haut-Batailley,2011,4.0,741,46.0,Red,pauillac
6 Meses Roble Tempranillo 2017,Finca La Estacada,2017,3.6,741,7.42,Red,la mancha
Légende (R) Bordeaux Rouge 2015,Barons de Rothschild (Lafite),2015,3.5,741,21.65,Red,bordeaux
Lu'Li Appassite 2018,Masca del Tacco,2018,4.1,742,9.5,Red,puglia
Henry's Seven 2015,Henschke,2015,3.8,742,34.9,Red,barossa
Mai The First A.Montes Malbec 2014,Kaiken,2014,4.4,743,59.99,Red,mendoza
Bramare Rebon Vineyard Malbec 2014,Viña Cobos,2014,4.4,743,74.99,Red,mendoza
Mompertone Monferrato 2014,Prunotto,2014,3.7,744,12.65,Red,monferrato
Moulis-en-Médoc 2015,Château Chasse-Spleen,2015,3.9,745,36.55,Red,moulis-en-medoc
Valpolicella Classico 2018,Zonin,2018,3.4,746,6.64,Red,valpolicella
Margaux (Grand Cru Classé) 2007,Château Rauzan-Ségla,2007,4.2,746,85.0,Red,margaux
Pauillac 2012,Château Plantey,2012,4.0,746,25.99,Red,pauillac
Pauillac (Premier Grand Cru Classé) 2012,Château Mouton Rothschild,2012,4.5,746,457.96,Red,pauillac
Reserva Merlot (Classic) 2018,Montes,2018,3.9,747,6.89,Red,colchagua valley
Chianti Classico Riserva 2014,Castello di Gabbiano,2014,3.8,747,18.5,Red,chianti classico
Pauillac (Grand Cru Classé) 2011,Château Duhart-Milon,2011,4.1,748,137.58,Red,pauillac
Bourgogne Cuvée Margot 2015,Olivier Leflaive,2015,3.7,748,22.9,Red,bourgogne
Syrah 2018,Barone Montalto,2018,3.7,748,5.32,Red,terre siciliane
Canteperdrix Rouge 2015,Demazet,2015,3.4,75,5.48,Red,ventoux
OS Cantals 2015,Cuevas de Arom,2015,4.1,75,41.82,Red,campo de borja
Les Cailloux Cuvée Centenaire Châteauneuf-du-Pape 2000,André Brunel,2000,4.4,75,69.0,Red,chateauneuf-du-pape
Château l'Hermitage Saint-Émilion Grand Cru 2005,Château Matras,2005,4.2,75,69.95,Red,saint-emilion grand cru
Beckstoffer Dr. Crane Vineyard Cabernet Sauvignon 2015,Paul Hobbs,2015,4.7,75,367.0,Red,st. helena
Bush Vine GSM (Shiraz - Grenache - Mourvedre) 2012,Geoff Merrill,2012,4.1,75,12.95,Red,mclaren vale
Hochäcker Blaufränkisch 2017,Weninger,2017,3.7,75,11.95,Red,mittelburgenland
The Octavius Old Vine Shiraz 2014,Yalumba,2014,4.0,75,96.0,Red,barossa valley
Morgon 2018,Terres Dorées,2018,3.7,75,15.9,Red,morgon
Pinot Noir 2016,Weingut Nelles 1479,2016,3.4,75,15.9,Red,ahr
Saint-Emilion Grand Cru 2014,Château Lafon La Tuilerie,2014,3.7,75,38.02,Red,saint-emilion grand cru
Rubin Carnuntum 2018,Markowitsch,2018,3.5,75,11.02,Red,carnuntum
Pézenas 2016,Mas des Mas,2016,3.8,75,16.47,Red,pezenas
Guer-Van Crozes-Hermitage 2014,Y/M - Yannick Alléno & Michel Chapoutier,2014,3.6,75,25.0,Red,crozes-hermitage
Hiru 3 Rioja Racimos 2010,Luis Cañas,2010,3.9,75,114.8,Red,rioja
Passo Perfetto Terre di Chieti Rosso 2017,Le Chiantigiane,2017,3.5,75,6.81,Red,terre di chieti
Lagrein 2013,Ferruccio Carlotto,2013,3.8,75,16.52,Red,sudtirol - alto adige
Les Hauts de Montmirail Gigondas 2014,Brusset,2014,4.1,75,28.18,Red,gigondas
Weiler Schlipf Spätburgunder 2014,Claus Schneider,2014,3.8,75,22.0,Red,baden
Single Vineyard Malbec 2016,Antonio Mas,2016,3.6,75,12.55,Red,uco valley
Tinto 2018,Conde Villar,2018,3.6,75,5.9,Red,alentejano
La Chenade Lalande de Pomerol 2010,Denis Durantou,2010,4.1,75,39.95,Red,lalande-de-pomerol
Shiraz Reserve Single Vineyard Ben Schild 2014,Schild Estate,2014,4.2,75,24.9,Red,barossa valley
Merlot (Me) 2013,Substance,2013,4.0,75,73.68,Red,columbia valley
Pinot Noir Riserva Monticol 2017,Terlan (Terlano),2017,4.1,75,23.45,Red,sudtirol - alto adige
Gran Dominio Reserva 2012,Tierras y Viñas,2012,3.5,75,8.57,Red,rioja
Tempranillo 2012,Ermita del Conde,2012,4.0,75,14.9,Red,castilla y leon
Clàssic 2011,Cims de Porrera,2011,4.3,75,57.0,Red,priorat
Château du Grand Chambellan Lalande-de-Pomerol 2012,Château de Viaud,2012,4.0,75,25.13,Red,lalande-de-pomerol
Nero d'Avola 2017,Masseria del Feudo,2017,3.6,75,9.4,Red,sicilia
Rosso 2018,Torre d'Orti,2018,3.8,75,8.95,Red,verona
Priorat GR-174 2019,Casa Gran del Siurana,2019,3.8,75,13.95,Red,priorat
Reserva 2017,Porta 6,2017,3.9,750,10.8,Red,douro
Alanera Rosso Veronese 2016,Zenato,2016,3.8,750,9.1,Red,rosso veronese
Syrah 2017,Montes Alpha,2017,3.9,750,13.49,Red,colchagua valley
Cantaloro Toscana Rosso 2014,Avignonesi,2014,3.8,751,12.79,Red,toscana
Barrua 2015,Punica,2015,4.1,751,28.99,Red,isola dei nuraghi
San Valentín Garnacha 2019,Torres,2019,4.2,751,6.3,Red,catalunya
Chianti 2018,Ricasoli,2018,3.5,751,7.21,Red,chianti
Taurasi 2014,Feudi di San Gregorio,2014,3.9,752,21.82,Red,taurasi
Boom Boom! Syrah 2017,Charles Smith,2017,3.5,752,18.42,Red,columbia valley
Wild Slopes CGM Red 2016,Outer Limits,2016,4.1,753,20.5,Red,aconcagua
Santa Digna Reserva Cabernet Sauvignon 2018,Miguel Torres,2018,3.7,754,7.94,Red,central valley
Carmignano Villa di Capezzana 2013,Capezzana,2013,3.8,754,23.9,Red,carmignano
Steytler Pinotage 2015,Kaapzicht,2015,4.2,755,43.82,Red,stellenbosch
Tinto 2017,Gran Familia,2017,3.5,755,7.44,Red,rioja
Bin 389 Cabernet - Shiraz 2017,Penfolds,2017,4.2,756,69.15,Red,south australia
Surani Costarossa Primitivo di Manduria 2018,Tommasi,2018,3.8,757,8.9,Red,primitivo di manduria
Carmenère 2017,Carmen,2017,3.8,757,6.75,Red,central valley
Brunello di Montalcino 2012,Castello Romitorio,2012,4.2,758,35.84,Red,brunello di montalcino
Alberta Annemarie Merlot 2016,Muratie,2016,3.9,76,14.21,Red,stellenbosch
Côtes du Roussillon Villages 2018,Château de Jau,2018,3.9,76,10.9,Red,cotes du roussillon villages
Campogiovanni Brunello di Montalcino Riserva Il Quercione 2011,San Felice,2011,4.5,76,67.26,Red,brunello di montalcino
Spätburgunder Tradition 2013,Künstler,2013,3.9,76,16.39,Red,rheingau
Le Dix de Los Vascos 2016,Los Vascos,2016,3.9,76,46.6,Red,colchagua valley
Les Roches Saumur-Champigny 2017,Domaine des Roches Neuves,2017,3.9,76,15.9,Red,saumur-champigny
Pomerol 2015,Château Latour à Pomerol,2015,4.1,76,109.95,Red,pomerol
Côtes du Rhône Les Quartz 2017,Clos du Caillou,2017,3.9,76,21.39,Red,cotes-du-rhone
Blaufränkisch Leithaberg 2016,Heinrich,2016,3.5,76,20.28,Red,neusiedlersee-hugelland
Reserve Blaufränkisch 2015,Moric,2015,4.0,76,29.9,Red,burgenland
Corriente 2017,Telmo Rodriguez,2017,3.8,76,10.75,Red,rioja
Reserva Real 2000,Torres,2000,4.3,76,125.65,Red,penedes
Cadet de Gombaude Pomerol 2015,Château Gombaude-Guillot,2015,4.1,76,36.84,Red,pomerol
Barbera d'Alba 2018,G.D. Vajra,2018,4.0,76,16.52,Red,barbera d'alba
Pomerol 2016,Château Latour à Pomerol,2016,4.2,76,89.95,Red,pomerol
Fleur de d'Artagnan 2017,Plaimont,2017,3.3,76,8.85,Red,cotes de gascogne
Spätburgunder Trocken 2017,Winzergenossenschaft Mayschoss-Altenahr,2017,3.8,76,9.5,Red,ahr
Bordeaux Supérieur 2016,Château Grand Pascaud,2016,3.4,76,7.49,Red,bordeaux superieur
Pomerol 2015,Château Montviel,2015,4.2,76,43.95,Red,pomerol
Gigondas Le Claux 2012,Château de Saint Cosme,2012,4.3,76,75.0,Red,gigondas
Merlot Riserva Siebeneich 2017,Terlan (Terlano),2017,4.1,76,19.85,Red,sudtirol - alto adige
Gran Reserva 2009,Sierra Cantabria,2009,3.8,76,25.95,Red,rioja
Costa Russi (Barbaresco) Langhe 2011,Gaja,2011,4.6,76,520.0,Red,langhe
Friso Montepulciano d'Abruzzo 2015,Cantina Colle Moro,2015,3.5,76,4.95,Red,montepulciano d'abruzzo
Barolo Santo Stefano di Perno 2011,Mascarello Giuseppe e Figlio,2011,4.3,76,76.63,Red,barolo
Castello di Brolio Gran Selezione Chianti Classico 2016,Ricasoli,2016,4.2,76,42.11,Red,chianti classico
Barolo Bussia 2015,Aldo Conterno,2015,4.0,76,65.86,Red,barolo
Saint-Julien (Grand Cru Classé) 1995,Château Saint-Pierre,1995,4.2,76,270.0,Red,saint-julien
Generala Nizza Riserva 2014,Bersano,2014,4.0,76,35.45,Red,nizza
Moi Primitivo Puglia 2018,Varvaglione,2018,3.5,76,5.9,Red,puglia
Saint-Émilion Grand Cru (Grand Cru Classé) 2016,Château Jean Faure,2016,3.9,76,57.72,Red,saint-emilion grand cru
Dolcetto d’Alba dei Grassi 2018,Elio Grasso,2018,3.3,76,16.95,Red,dolcetto d'alba
Pannobile 2014,Pittnauer,2014,3.9,76,58.75,Red,burgenland
San Cristoforo Barbaresco 2013,Elio Filippino,2013,3.6,76,24.24,Red,barbaresco
Bandol 2001,Château Pradeaux,2001,4.0,76,39.95,Red,bandol
San Giovanni Barolo 2014,Gianfranco Alessandria,2014,4.0,76,43.7,Red,barolo
Synergy Cape Blend 2017,Beyerskloof,2017,3.8,760,11.9,Red,stellenbosch
Altitud Cabernet Sauvignon 2014,Andeluna,2014,3.8,760,13.26,Red,tupungato
Geyserville 2017,Ridge Vineyards,2017,4.1,760,45.95,Red,alexander valley
Cabernet Sauvignon 2015,First Press,2015,4.0,761,20.36,Red,napa valley
Estate Cabernet Sauvignon 2015,Errazuriz,2015,3.4,761,8.5,Red,aconcagua valley
Valdepeñas Gran Reserva 2012,Pata Negra,2012,3.5,762,6.29,Red,valdepenas
Pauillac (Premier Grand Cru Classé) 2004,Château Lafite Rothschild,2004,4.6,763,799.95,Red,pauillac
Chianti Classico Riserva 2016,Castello di Monsanto,2016,4.0,763,21.9,Red,chianti classico
62 Anniversario Primitivo di Manduria Riserva 2016,San Marzano,2016,4.3,763,17.45,Red,primitivo di manduria
Réserve (de la Comtesse) Pauillac 2015,Château Pichon Longueville Comtesse de Lalande,2015,4.1,763,56.94,Red,pauillac
Cabernet Sauvignon 2014,Gallo Signature Series,2014,4.1,763,45.59,Red,napa valley
Paralléle 45 Côtes du Rhône Rouge 2016,Paul Jaboulet Aîné,2016,3.6,764,11.47,Red,cotes-du-rhone
Barolo Riserva Bussia 90 Dì 2012,Giacomo Fenocchio,2012,4.2,764,67.9,Red,barolo
Solaz Tempranillo - Cabernet Sauvignon 2018,Osborne,2018,3.6,765,6.21,Red,castilla
The Seven Deadly Zins Old Vine Zinfandel 2017,Michael David Winery,2017,3.9,766,14.52,Red,lodi
Zinfandel 2014,Buena Vista,2014,3.9,766,23.5,Red,sonoma county
Scaia Rosso (Corvina) 2017,Tenuta Sant'Antonio,2017,3.9,766,7.9,Red,veneto
Nespolino Rubicone Sangiovese - Merlot 2017,Poderi dal Nespoli,2017,3.6,767,5.76,Red,rubicone
Valpolicella Ripasso Classico Superiore Solane 2013,Santi,2013,3.6,768,16.59,Red,valpolicella ripasso
Pomerol 2012,Château Chantalouette,2012,3.9,769,36.11,Red,pomerol
Rosso di Montalcino (Campo di Marzo) 2011,Il Valentiano,2011,3.7,77,31.85,Red,rosso di montalcino
Clos de Betz Red 2015,Betz Family Winery,2015,4.1,77,66.31,Red,columbia valley
Vitiano Rosso 2017,Falesco,2017,3.6,77,8.95,Red,umbria
Bordeaux Supérieur 2005,Château de la Cour d'Argent,2005,3.5,77,12.95,Red,bordeaux superieur
Cuvée Impresario 2017,Paul Kerschbaum,2017,4.2,77,29.36,Red,mittelburgenland
Mormoreto Toscana 2016,Castello Nipozzano,2016,4.1,77,53.35,Red,toscana
Cabernet Sauvignon 2015,Bon Courage,2015,3.8,77,7.69,Red,robertson
Signature Cabardès 2016,Domaine Maurel,2016,3.6,77,9.1,Red,cabardes
Luckenwald Zweigelt Reserve 2017,Nittnaus,2017,3.8,77,16.52,Red,burgenland
Cuvée Spéciale Châteauneuf-du-Pape 2015,Tardieu-Laurent,2015,4.1,77,46.79,Red,chateauneuf-du-pape
Syrah Blueprint 2016,De Trafford,2016,3.9,77,25.95,Red,stellenbosch
Poggio Lombrone Sangiovese Riserva Montecucco 2015,ColleMassari,2015,3.9,77,33.4,Red,montecucco
Divinum Grenache - Merlot 2013,Vignerons Catalans,2013,3.6,77,4.95,Red,pays d'oc
Saint-Émilion Grand Cru (Grand Cru Classé) 2016,Château Grand Mayne,2016,4.3,77,52.64,Red,saint-emilion grand cru
Kirschgarten Spatburgunder GG 2014,Knipser,2014,4.2,77,43.5,Red,pfalz
Merlot Penedès Vinya Palau 2014,Jean Leon,2014,3.7,77,25.5,Red,penedes
Shiraz 2017,Richland,2017,3.3,77,9.78,Red,riverina
Château Petit Bois Lussac-Saint-Émilion 2014,Vergniol,2014,3.3,77,9.79,Red,lussac-saint-emilion
Randemar Negre 2017,Tianna Negre,2017,3.4,77,9.49,Red,binissalem-mallorca
Millepassi Bolgheri Superiore 2016,Donna Olimpia,2016,4.3,77,46.79,Red,bolgheri superiore
The Daily August Pinot Noir 2017,August Kesseler,2017,3.9,77,10.0,Red,rheingau
Châteauneuf-du-Pape (Tradition) Rouge 2017,Domaine de la Janasse,2017,4.0,77,39.0,Red,chateauneuf-du-pape
Graciano - Garnacha 2016,Castillo de Enériz,2016,3.5,77,6.54,Red,navarra
Château Lichten Rouge 2016,Domaines Rouvinez,2016,3.8,77,35.77,Red,valais
Cuvée Spéciale Châteauneuf-du-Pape 2004,Tardieu-Laurent,2004,4.1,77,62.95,Red,chateauneuf-du-pape
Volnay Santenots-Du-Milieu Premier Cru 2012,Domaine des Comtes Lafon,2012,4.1,77,119.0,Red,volnay premier cru
Three Pines Syrah 2016,Stark-Condé,2016,4.2,77,38.99,Red,stellenbosch
La Bienquerida 2015,Losada,2015,4.3,77,45.0,Red,bierzo
Orzada Malbec 2018,Odfjell,2018,3.9,77,16.5,Red,lontue valley
Dominio de Fontana Tempranillo - Graciano 2013,Bodegas Fontana,2013,3.7,77,11.02,Red,castilla
Syrah 2016,Feudi Branciforti dei Bordonaro,2016,3.8,77,6.9,Red,terre siciliane
Crianza 2017,Tinto Pesquera,2017,4.2,770,17.89,Red,ribera del duero
Puisseguin-Saint-Émilion 2015,Château des Laurets,2015,3.9,770,23.7,Red,puisseguin-saint-emilion
Provenance Shiraz 2017,Saronsberg,2017,3.9,770,14.1,Red,tulbagh
Nero d'Avola 2017,Stemmari,2017,3.7,771,5.2,Red,sicilia
Beyer Ranch Zinfandel 2014,Wente,2014,4.0,771,14.29,Red,livermore valley
Esporão Private Selection Tinto 2009,Esporão,2009,4.2,773,81.88,Red,alentejo
Duluc de Branaire-Ducru Saint-Julien (Chateau Duluc) 2011,Château Branaire-Ducru,2011,3.9,773,41.26,Red,saint-julien
Merlot 2015,Meerlust,2015,4.1,773,19.9,Red,stellenbosch
Proprietary Red 2014,Continuum,2014,4.6,775,463.03,Red,oakville
Chianti Classico 2017,Rocca di Castagnoli,2017,3.6,775,14.9,Red,chianti classico
80 Years Red Blend 2015,Torre Oria,2015,3.9,775,7.55,Red,valencia
Côtes de Bourg 2014,Château du Bousquet,2014,3.8,778,14.5,Red,cotes de bourg
Médoc 2012,Château Patache d'Aux,2012,3.7,778,20.09,Red,medoc
Castillon - Côtes de Bordeaux 2016,Château Hyot,2016,3.7,778,8.83,Red,castillon - cotes de bordeaux
Red Blend 2018,19 Crimes,2018,3.9,7785,9.49,Red,victoria
Auténtico Malbec 2016,Colomé,2016,4.0,779,29.39,Red,cafayate valley
Las Mulas Reserva Cabernet Sauvignon 2018,Miguel Torres,2018,3.7,779,8.9,Red,central valley
Primitivo (Since 1913) 2013,Torrevento,2013,4.0,779,18.25,Red,primitivo di manduria
Great Expectations Triangle 2016,Goedverwacht,2016,3.6,78,8.72,Red,robertson
Valletta 2016,Gagliole,2016,3.9,78,19.45,Red,colli della toscana centrale
Saint-Estèphe 2016,Château Tour des Termes,2016,3.8,78,29.95,Red,saint-estephe
Ventus 2014,Venta d'Aubert,2014,3.6,78,10.63,Red,bajo aragon
Barolo Lazzarito 2015,Vietti,2015,4.3,78,169.0,Red,barolo
Torre Muga 2016,Muga,2016,4.4,78,76.32,Red,rioja
Solaz Tempranillo 2019,Osborne,2019,3.6,78,6.21,Red,castilla
Rapsani Grande Reserve 2012,Tsantali,2012,4.0,78,17.29,Red,rapsani
Lagrein Riserva Taber 2017,Cantina Bolzano / Kellerei Bozen,2017,4.2,78,43.7,Red,sudtirol - alto adige
Teroldego 2016,Madonna delle Vittorie,2016,3.8,78,14.29,Red,vigneti delle dolomiti
Dolcetto d'Alba Nirane 2018,Ascheri,2018,3.5,78,13.76,Red,dolcetto d'alba
Casetta Valdadige Terradeiforti Foja Tonda 2015,Albino Armani,2015,3.9,78,10.96,Red,valdadige terradeiforti
Cavanera Rovo delle Coturnie Etna Rosso 2014,Firriato,2014,4.0,78,26.99,Red,etna
Barolo Meriame 2015,Paolo Manzone,2015,4.2,78,50.43,Red,barolo
Syrah 2017,Gamla,2017,3.9,78,15.05,Red,galilee
Grêle Rouge 2012,Château de Roquefort,2012,3.9,78,18.9,Red,mediterranee
Chianti Classico Riserva 2015,Tenuta Perano,2015,3.8,78,29.05,Red,chianti classico
Metoxi X Chromitsa Red 2011,Tsantali,2011,3.5,78,12.25,Red,agio oros
Pessac-Léognan (Premier Grand Cru Classé) 2016,Château Haut-Brion,2016,4.6,78,677.48,Red,pessac-leognan
Cresasso Corvina Veronese 2013,Zenato,2013,4.2,78,27.1,Red,veneto
Hochberc (Blaufränkisch) 2015,Gesellmann,2015,4.3,78,39.87,Red,mittelburgenland
Castel Firmian Lagrein Trentino 2018,Mezzacorona,2018,4.0,78,7.58,Red,trentino
Spice Trader Shiraz 2015,Heartland,2015,3.8,78,11.23,Red,langhorne creek
Madér Garda Classico Rosso Superiore 2013,Selva Capuzza,2013,4.1,78,16.59,Red,garda
Finca Biniagual MantoNegro 2014,Biniagual,2014,3.9,78,37.04,Red,binissalem-mallorca
The Dome Pinot Noir 2018,Lourensford,2018,3.7,78,14.35,Red,western cape
Carlo V Il Rosso dell'Imperatore 2015,Colli Vicentini,2015,3.9,78,15.9,Red,veneto
Pinot Noir 2017,Curious Kiwi,2017,3.4,78,14.99,Red,marlborough
Rioja Bordón Reserva 2014,Franco-Espanolas,2014,3.6,78,10.8,Red,rioja
Chateau des Jacques Clos de Rochegrès Moulin-à-Vent 2015,Louis Jadot,2015,4.0,78,31.96,Red,moulin-a-vent
Pinot Noir Classic 2017,Bestheim,2017,3.2,78,9.9,Red,alsace
Savitar Shiraz 2015,Mitolo,2015,4.2,78,38.95,Red,mclaren vale
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2017,Château La Gaffelière,2017,4.2,78,62.29,Red,saint-emilion grand cru
Lussac-Saint-Émilion Cuvée Jean-Baptiste 2008,Château du Courlat,2008,3.6,78,15.95,Red,lussac-saint-emilion
Premium Tinto 2017,Vinha Maria,2017,4.0,781,6.78,Red,dao
Rubesco Rosso di Torgiano 2017,Lungarotti,2017,3.5,781,9.7,Red,torgiano
Critèra Primitivo 2017,Schola Sarmenti,2017,4.0,783,9.76,Red,salento
Clos du Marquis Saint-Julien 2010,Château Léoville Las Cases,2010,4.2,784,67.75,Red,saint-julien
Fusion V 2016,De Toren,2016,4.4,785,34.99,Red,stellenbosch
Pinot Noir 2018,St. Michael-Eppan,2018,3.8,786,13.95,Red,sudtirol - alto adige
Sherazade Nero d'Avola 2018,Donnafugata,2018,3.8,786,8.95,Red,terre siciliane
Dagromis Barolo 2015,Gaja,2015,4.3,786,100.51,Red,barolo
The Dead Arm Shiraz 2014,d'Arenberg,2014,4.1,788,43.82,Red,mclaren vale
Unico Reserva Especial Edición 2003,Vega Sicilia,2003,4.7,788,388.94,Red,ribera del duero
Blason d'Aussières Corbières 2015,Château d’Aussières,2015,3.8,788,24.9,Red,corbieres
Dão Tinto 2018,Grão Vasco,2018,3.3,788,5.81,Red,dao
Ermitage l'Ermite 2000,M. Chapoutier,2000,4.4,79,329.95,Red,hermitage
